timestamp_second,Latitude,Longitude,DistanceTrip,Speed,Temperature_Sensor6,Temperature_Sensor5,Temperature_Sensor4,Temperature_Sensor3,Temperature_Sensor2,Temperature_Sensor1,Battry_Voltage,Battery_Current,SOC,Motor_Current,Motor_Voltage,Controller_temperature,Motor_Speed,Motor_temperature,Speed(kmph)
2025-04-09 11:19:29,27.692022,85.30388,14,0.105,28.35805556,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:30,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:31,27.692022,85.30388,14,0.105,29,29.08,29,28,30,31,84.4,1.214587385,77,4,84.4,39,45,45,0.738
2025-04-09 11:19:32,27.692022,85.30388,14,0.105,29,30,29,28,30,31,84.4,5.4,77,8.5,84.4,39,152,45,2.4928
2025-04-09 11:19:33,27.692022,85.30388,14,0.105,29,29.61194444,29,28,30,31,84.36102778,0.3,77,0,84.4,39,107,45,1.7548
2025-04-09 11:19:34,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.4,77,0,84.4,39,62,46,1.0168
2025-04-09 11:19:35,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.308222222,77,0,84.4,39,0,45,0
2025-04-09 11:19:36,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:37,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:38,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:39,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:40,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:41,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:42,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,39,0,45,0
2025-04-09 11:19:43,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38.06454816,0,45,0
2025-04-09 11:19:44,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:45,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:46,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:47,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:48,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:49,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:50,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:51,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:52,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:53,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:54,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:55,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:56,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:57,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:58,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:19:59,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:00,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:01,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:02,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:03,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:04,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:05,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:06,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:07,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:08,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:09,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:10,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:11,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:12,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:13,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:14,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:15,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:16,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:17,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:18,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:19,27.692022,85.30388,14,0.105,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:20,27.692022,85.303882,14,0.530844888,29,28.82333333,29,28,30,31,84.4,2.142404888,77,4,84.4,38,89,45,1.4596
2025-04-09 11:20:21,27.692028,85.30388771,14,0.67,29,29,29,28,30,31,84.4,2.2,77,8,84.4,38,106,45,1.7384
2025-04-09 11:20:22,27.69201963,85.303896,14,0.475894873,29,28.58661855,29,28,30,31,84.4,0.967647876,77,0,84.4,38,73,45,1.1972
2025-04-09 11:20:23,27.692013,85.303897,14,0.56,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,79,45,1.2956
2025-04-09 11:20:24,27.69201694,85.303897,14,0.31,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:25,27.69202,85.303894,14,0.404,29,28,29,28,30,31,84.4,5.7,77,25,84.4,38,131,45,2.1484
2025-04-09 11:20:26,27.692021,85.30389236,14,0.331,29,28,29,28,30,31,84.4,2.159594557,77,0,84.4,38,44,45,0.7216
2025-04-09 11:20:27,27.692023,85.30389346,14,0.160873973,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,36,45,0.5904
2025-04-09 11:20:28,27.692023,85.30389547,14,0.34,29,28,29,28,30,31,84.4,1.3,77,3.5,84.4,38,0,45,0
2025-04-09 11:20:29,27.692024,85.303897,14,0.192,29,28,29,28,30,31,84.4,0.619905608,77,0,84.4,38,0,45,0
2025-04-09 11:20:30,27.69202729,85.303896,14,0.283,29,28,29,28,30,31,84.4,0.2,77,0,84.4,38,0,45,0
2025-04-09 11:20:31,27.692029,85.30389548,14,0.282480707,29,28,29,28,30,31,84.4,4.421987785,77,9.2,84.4,38,134,45,2.1976
2025-04-09 11:20:32,27.69203435,85.30389448,14,1.569381009,29,28,29,28,30,31,84.4,8.251721266,77,15,84.4,38,629,45,10.3156
2025-04-09 11:20:33,27.69204342,85.30388527,14,2.145,29,28,28,28,31,31,84.3,12.3,77,16.5,84.4,39,510,45,8.364
2025-04-09 11:20:34,27.692052,85.30387618,14,2.362,29,28,30,28,31,31,84.2,9.5,77,15.7,84.2,39,476,45,7.8064
2025-04-09 11:20:35,27.69205384,85.30389468,14,2.302,29,28,29,28,30.20637119,31,84.2,16.2,77,20.7,84.4,39,749,45,12.2836
2025-04-09 11:20:36,27.6920713,85.30391959,14,3.434,29,28,29,28,31,31,84.1,21.4,77,23.5,84.3920398,39,865,45,14.186
2025-04-09 11:20:37,27.69208757,85.3039487,14,3.576,28.28,28,29,28,31,31,84.2,4.525603999,77,-1,84.4,39,865,45,14.186
2025-04-09 11:20:38,27.69210324,85.30397446,17,3.355,29,28,29,28,30,31,84.4,14.92474313,77,20.2,84.4,39,1005,45,16.482
2025-04-09 11:20:39,27.69212133,85.30400686,20,4.225530695,28.21410719,28,30,28,30,31,84.32310469,16,77,16,84.3,39,998,45,16.3672
2025-04-09 11:20:40,27.69215343,85.304037,25,4.348,29,29,29.52874202,28,30,31,84.16934185,11.52368129,77,-0.3,84.3,39,1041,45,17.0724
2025-04-09 11:20:41,27.69217959,85.30407454,29,4.842,29,29,28,28,30,31,84.3,1.595279089,77,8.7,84.3,39,1160,45,19.024
2025-04-09 11:20:42,27.69220276,85.30411981,34,5.206,29,28,29,28,30,31,84.3,10.1,77,9.7,84.2,39,1248,45,20.4672
2025-04-09 11:20:43,27.69222236,85.30416774,39,5.402,29,28,29,28,30,31,84.1,19.3,77,29.7,84.2,39,1500,45,24.6
2025-04-09 11:20:44,27.69224167,85.30422401,45,6.230362908,29,28,29,28,31,31,84.1,25.6,77,26,83.6,39,1505,45,24.682
2025-04-09 11:20:45,27.69226081,85.30428695,52,6.911,29,28,28,28,31,31,83.6,25.6,77,23.53972195,83.6,39,1694,45,27.7816
2025-04-09 11:20:46,27.69227666,85.30435708,59,7.198,29,28,29,28,30,31,83.6,21.6,77,20.7,84.2,39,1722,45,28.2408
2025-04-09 11:20:47,27.69229241,85.30442488,66,7.096885199,29,28,29,28,30,31,84.2,0.8,77,0,84.2,39,1667,45,27.3388
2025-04-09 11:20:48,27.69230491,85.30448928,72,6.922,28,28,29,28,30,31,84.2,0.7,77,0,84.2,39,1610,45,26.404
2025-04-09 11:20:49,27.69231426,85.30455411,79,6.663,29,28,29,28,30,31,84.2,0.7,77,0,84.3,39,1525,45,25.01
2025-04-09 11:20:50,27.692315,85.30461701,84,6.137612504,29,28,29,28,30,31,84.3,0.7,77,0,84.3,39,1438,45,23.5832
2025-04-09 11:20:51,27.69231149,85.30466729,90,5.696,29,29,29,28,30,31,84.3,0.6,77,0,84.3,39,1320,45,21.648
2025-04-09 11:20:52,27.692311,85.30470756,94,4.238935848,29,28,29,28,30,31,84.3,19.7,77,23.5,84.3,39,1167,45,19.1388
2025-04-09 11:20:53,27.69230771,85.30475303,98,4.728,29,28,30,28,30,31,84.25143016,16.83437934,77,6.049253731,84.3,39,1084,45,17.7776
2025-04-09 11:20:54,27.692306,85.30477729,100,3.327454303,29,28,29.88891974,28,30,31,84.3,3.387784564,77,20.5,84.3,39,633,45,10.3812
2025-04-09 11:20:55,27.692305,85.30480883,103,3.712,29,28,29,28,30,31,84.3,36.3,77,42,83.5,39,1006,45,16.4984
2025-04-09 11:20:56,27.692304,85.30484777,107,4.154,29,28,29,28,30,31,83.72506329,34.87620253,77,33.5,84.2,39,1057,45,17.3348
2025-04-09 11:20:57,27.692303,85.30488168,110,4.067370895,29,28,28.29575118,28,30,31,84.03692393,0.1,77,-0.5,84.2,39,888,45,14.5632
2025-04-09 11:20:58,27.692302,85.30490661,113,2.744,29,28,29,28,30,31,84.2,19.66001111,77,31,84.2,39,1606,45,26.3384
2025-04-09 11:20:59,27.69230086,85.304937,116,4.026322959,29,28,29,29,30,31,84.2,44.52858333,77,58.73972195,84,39,1116,45,18.3024
2025-04-09 11:21:00,27.69229571,85.30499601,122,6.76852106,29,28,29,28,30,31,83.73105556,82.73871147,77,87.67010924,81.90794439,39,1819,45,29.8316
2025-04-09 11:21:01,27.69228875,85.30508618,130,9.826,29,28,29,28,30,31,82.3444321,92.3,77,95,82.54930279,40,2301,45,37.7364
2025-04-09 11:21:02,27.6922808,85.30518726,140,10.135,29,28,30,28,30,31,82.33320378,69.81149361,77,25.5,83.6,40,2343,45,38.4252
2025-04-09 11:21:03,27.69227377,85.3052852,150,10.102,29,28,29.88864204,28,30,31,83.5,18.7,77,18.5,83.5,40,2300,45,37.72
2025-04-09 11:21:04,27.69225902,85.30537659,160,9.825,29,28,29,28,30,31,83.5,18.416,77,14.59880952,84,40,2260,45,37.064
2025-04-09 11:21:05,27.69223894,85.30546377,169,9.207136262,29,28,29,28,30,31,83.9,1,77,0,84,40,2056,45,33.7184
2025-04-09 11:21:06,27.69221586,85.30553901,176,8.192675003,29,28,30,28,30,31,84,0.9,77,0,84,40,1780,45,29.192
2025-04-09 11:21:07,27.69218972,85.3056031,183,7.154883318,29,29,29,28,30,31,84,1.49116912,77,4.717179742,84,40,1603,45,26.2892
2025-04-09 11:21:08,27.69216569,85.30566701,189,7.003075911,29,29,28.39988892,28,30,31,84,25.44436424,77,25.2,83.9,40,1684,45,27.6176
2025-04-09 11:21:09,27.69214364,85.30573918,189,7.841987546,29,28,29,28,30,31,83.86138257,25.8,77,24.7,83.5,40,1772,45,29.0608
2025-04-09 11:21:10,27.69212,85.30581524,197,7.994,29,28,29,28,31,31,83.56240977,15.01292282,77,6.202306163,84,40,1779,45,29.1756
2025-04-09 11:21:11,27.692097,85.30588072,205,7.517004723,29,28,29,28,30.44486532,31,84,0.6,77,-0.3,84,40,1572,45,25.7808
2025-04-09 11:21:12,27.69207709,85.30593495,211,5.910613815,29,28,29,28,30,31,84,0.6,77,0,84.1,40,1393,45,22.8452
2025-04-09 11:21:13,27.692064,85.30598705,217,5.805,29,29,28.28824215,28,30,31,84,0.5,77,0,84.1,39,1236,45,20.2704
2025-04-09 11:21:14,27.69205415,85.30603776,222,5.490301399,29,28,28,28,30,31,84.1,32.76437101,77,35.2,84.1,39,1340,45,21.976
2025-04-09 11:21:15,27.69204806,85.3061016,227,6.781882759,29,28,29,28,31,31,83.86942516,42.7,77,45.5,82.6,39,1717,45,28.1588
2025-04-09 11:21:16,27.692044,85.30618148,234,8.953348766,28.69036379,28,29,28,30.64371008,31,82.95097168,71.2,77,71.5,82.2,40,2164,45,35.4896
2025-04-09 11:21:17,27.69203902,85.30627945,242,9.684770767,29,28,29,28,30,31,82.14922265,64.51882288,77,49,82.1,40,2419,45,39.6716
2025-04-09 11:21:18,27.692036,85.30638725,251,10.99827777,29,29,29,29,30,31,82.45208218,52.96240977,77,69,82.7,40,2605,45,42.722
2025-04-09 11:21:19,27.69202809,85.30652205,274,12.483,28,28,29,28,30,31,82.5,131.5,76,131.7,83.6,40,2908,45,47.6912
2025-04-09 11:21:20,27.692023,85.3066395,286,12.41323713,29,28,29,28,30,31,83.42057762,23.91823987,76,26.24925521,83.7,40,2747,45,45.0508
2025-04-09 11:21:21,27.69201958,85.30675762,297,11.90013797,29,29,29,28,30,31,83.7,86.8,76,86,82.9,40,2816,45,46.1824
2025-04-09 11:21:22,27.69200647,85.30688134,309,12.418,29,29,29,28,30,31,82.89291863,78.81588448,76,57.8984127,83.7,40,2844,45,46.6416
2025-04-09 11:21:23,27.69198662,85.30699418,321,11.7967236,29,28,29,28,30,31,83.7,-1.4,76,-2.5,83.8,40,2718,45,44.5752
2025-04-09 11:21:24,27.69196946,85.30710137,331,11.29693388,29,28,29,28,30,31,83.8,-1.3,76,-2.5,83.8,40,2567,45,42.0988
2025-04-09 11:21:25,27.69195445,85.3072036,342,10.437,29,29,29,28,30,31,83.8,20.37629095,76,20.2,83.9,40,2353,45,38.5892
2025-04-09 11:21:26,27.69194042,85.30730624,352,10.324,29,28,29,27.32185504,30,31,83.71238201,21.1,76,23.7,83.2,40,2382,45,39.0648
2025-04-09 11:21:27,27.69192921,85.30741014,362,10.351,29,28,29,28,30,31,83.2,23.9,76,22.5,83.4,40,2418,45,39.6552
2025-04-09 11:21:28,27.69191774,85.30750906,372,10.419,29,28,29,28,30,31,83.2,22.5,76,21.7,83.3,40,2411,45,39.5404
2025-04-09 11:21:29,27.69190563,85.3076181,383,10.75180914,29,28,28.51874479,27.51874479,30,31,83.3,44.7523598,76,46.7,83.3,40,2487,45,40.7868
2025-04-09 11:21:30,27.69189459,85.30772741,394,11.59104928,29,28,28.40627603,28,30,31,83.3,65.80688698,76,100,82.4,40,2774,45,45.4936
2025-04-09 11:21:31,27.69188282,85.30785854,407,13.73167965,29,28,29,28,30,31,82.43437934,116.3,76,118.5,79.66199005,40,3276,45,53.7264
2025-04-09 11:21:32,27.69186873,85.30800134,421,14.8215257,28.58928076,28,29,28,30,31,80.81369064,114.5533741,76,85.35422886,80.4,40,3504,45,57.4656
2025-04-09 11:21:33,27.69185345,85.308157,436,15.65356259,29,28,28,28,30,31,80.90702583,78.40216546,76,74.7,81.9,40,3631,45,59.5484
2025-04-09 11:21:34,27.69183862,85.3083151,452,15.729,29,28,29,28,30,31,81.9321855,54.1441544,76,34,83.3,40,3655,45,59.942
2025-04-09 11:21:35,27.69182363,85.30846724,467,15.564,29,28,29,28,30,31,82.96921155,12.10622049,76,0.2,83.4,40,3576,45,58.6464
2025-04-09 11:21:36,27.6918072,85.30859753,481,14.41678019,29,29,29,28,30,31,83.4,1.5,76,0.2,83.4,40,3214,45,52.7096
2025-04-09 11:21:37,27.69179125,85.30872451,493,13.13502076,29,29,29,28,30,31,83.41557901,1.3,76,0.2,83.5,40,2972,45,48.7408
2025-04-09 11:21:38,27.69177625,85.30883875,505,11.88892535,29,28,28,28,30,31,83.5,1.2,76,0,83.5,40,2622,45,43.0008
2025-04-09 11:21:39,27.69175765,85.30893205,515,10.58954133,29,28,28,28,30,31,83.5,8.938534148,76,50.2,83.6,40,2486,45,40.7704
2025-04-09 11:21:40,27.69173439,85.30903159,525,11.04871434,29,28,29,28,30,31,83.5,68.9,76,67.2,81.42470238,40,2593,45,42.5252
2025-04-09 11:21:41,27.69170263,85.30914253,536,12.046,29,28,29,28,30,31.63103831,82.38836434,68.59533463,76,63.5,81.4,40,2838,45,46.5432
2025-04-09 11:21:42,27.69166748,85.30926514,549,12.85073246,29,28,28,28,30,32,81.6,54.2,76,52,81.5,40,3016,45,49.4624
2025-04-09 11:21:43,27.69163326,85.30938338,562,13.094,29,28,29,28,30,31,82.31099389,51.49600666,76,44.05561072,83.3,40,3070,46,50.348
2025-04-09 11:21:44,27.69159742,85.30950375,575,12.761,29,28,29,28,30,31,83.30136073,1.2,76,0,83.4,40,2915,46,47.806
2025-04-09 11:21:45,27.69155821,85.30962091,587,12.347,29,28,29,28,30,31,83.4,1.2,76,0,83.5,40,2809,46,46.0676
2025-04-09 11:21:46,27.691522,85.30972252,597,11.49150978,29,29,29,28,30,31,83.41960022,1.2,76,0,83.5,40,2551,46,41.8364
2025-04-09 11:21:47,27.69149139,85.3098136,607,9.961006207,29,29,28.43599,28,30,31,83.5,1.0547196,76,0,83.5,40,2214,46,36.3096
2025-04-09 11:21:48,27.69146358,85.30989024,615,9.143235743,29,29,29,28,30,31,83.5,1,76,0,83.6,40,1960,46,32.144
2025-04-09 11:21:49,27.69143876,85.30994976,621,6.88673582,29,28,29,28,30,31,83.6,0.736545404,76,0,83.6,40,1449,46,23.7636
2025-04-09 11:21:50,27.69142152,85.31000467,627,5.86,29,28,29,28,30,31,83.6,5.007884509,76,5.5,83.6,40,1320,46,21.648
2025-04-09 11:21:51,27.69140259,85.31005842,632,5.82,29,28,28.32907526,28,30,31.11132704,83.6,14.5,76,17.5,83.5,39,1355,46,22.222
2025-04-09 11:21:52,27.69138466,85.31011207,638,6.08,29,28,29,28,30,32,83.5,16.8,76,12.2,83.2,39,1427,46,23.4028
2025-04-09 11:21:53,27.69136733,85.31016953,644,6.066,29,28,29,28,30,31.16828659,83.22796445,12.6,76,11.23972195,83.6,39,1447,46,23.7308
2025-04-09 11:21:54,27.6913539,85.3102277,650,6.347,29,29,29,28,30,31,83.56457524,5.055691283,76,13.2,83.6,39,1589,46,26.0596
2025-04-09 11:21:55,27.69133925,85.31028409,656,6.072137403,29,29,29,28,30,31,83.6,18.5261594,76,20.5,83.2,39,1491,46,24.4524
2025-04-09 11:21:56,27.69132618,85.31034871,663,6.806733989,29,29,29,28,30,31,83.45059706,21.2,76,20.2,82.9,39,1644,46,26.9616
2025-04-09 11:21:57,27.69131095,85.31041891,670,7.472,29,28,28.50874757,28,30,31,83.01110803,21.5,76,20.7,83.59225422,40,1727,46,28.3228
2025-04-09 11:21:58,27.69129332,85.31048907,677,7.457,29,28,29,28,30,31,83.2,15.26946141,76,0,83.6,40,1739,46,28.5196
2025-04-09 11:21:59,27.69127606,85.31055325,684,6.974137903,29,28,29,28,30,31,83.6,0.925298528,76,2,83.6,40,1593,46,26.1252
2025-04-09 11:22:00,27.69126025,85.31061632,691,6.691937692,29,29,29,28,30,31,83.6,12.7,76,14,83.6,39,1623,46,26.6172
2025-04-09 11:22:01,27.69124421,85.31067675,697,6.560265866,29,29,28.71888889,28,30,32,83.6,8.950236046,76,8,83.6,39,1530,46,25.092
2025-04-09 11:22:02,27.69122812,85.31074001,703,6.429,29,28,29,28,30,31.12718689,83.6,11.5,76,11.2,83.7,39,1463,46,23.9932
2025-04-09 11:22:03,27.69121205,85.31079905,709,6.377550657,29,28,29,28,30,31,83.5686476,14.07603443,76,25.7,83.7,39,1419,46,23.2716
2025-04-09 11:22:04,27.69119817,85.31085617,715,6.114,29,28,29,28,30,31,83.6,25.8,76,25.7,83,39,1418,46,23.2552
2025-04-09 11:22:05,27.69118268,85.31091502,721,7.020317023,29,29,28.35305556,28,31,31,83.19286309,38.7,76,38.2,82.80792864,39,1667,46,27.3388
2025-04-09 11:22:06,27.69116261,85.31098313,729,7.453,29,29,29,28,31,31,82.91532482,36.92182121,76,31.29166667,83.7,40,1811,46,29.7004
2025-04-09 11:22:07,27.69113659,85.31106001,737,8.443051322,29,29,29,28,30,31,83.1,47.2,76,48.7,82.51587302,40,2027,46,33.2428
2025-04-09 11:22:08,27.69111142,85.31114701,746,9.882271476,29,29,29,28,30,31,83,91.78150514,76,97.2,81.9,40,2455,46,40.262
2025-04-09 11:22:09,27.69107998,85.3112522,757,11.94688218,29,29,29,28,30,31.14825097,82.03782283,103.2767287,76,111.9916667,80.6,40,2981,46,48.8884
2025-04-09 11:22:10,27.6910395,85.31137802,771,14.073,29,29,28,28,30,32,80.85740072,126.1,76,124.2,83.4,40,3260,46,53.464
2025-04-09 11:22:11,27.69099747,85.31150501,784,14.02354433,29,28,28,28,30,31,82.16245487,16.97447931,75,-6.3,83.6,40,3206,46,52.5784
2025-04-09 11:22:12,27.69096272,85.311623,784,12.56134708,29,28,29,28,30,31,83.5,-5.4,75,-6,83.6,40,2814,46,46.1496
2025-04-09 11:22:13,27.69093495,85.31172364,796,11.41055137,29,29,29,28,30,31,83.6,-5.6,75,-6,83.7,40,2486,46,40.7704
2025-04-09 11:22:14,27.690908,85.31182028,807,10.19800103,29,29,28.6038201,28,30,31,83.7,-5.836545404,75,-6,83.7,40,2296,46,37.6544
2025-04-09 11:22:15,27.690884,85.31191006,816,9.539002429,29,29,29,28,30,31,83.7,16.39483477,75,29.7,83.8,40,2182,46,35.7848
2025-04-09 11:22:16,27.690865,85.31200524,826,9.821,29,28,29,28,30,32,83.7,43.6,75,49.2,82.2,40,2326,46,38.1464
2025-04-09 11:22:17,27.690844,85.31210222,835,10.225,29,29,29,28,30,32,82.8,42.2,75,33.79177756,83.6,40,2395,46,39.278
2025-04-09 11:22:18,27.69082,85.31219828,845,10.29248024,29,28,29.11246876,28,30,31,83.4,53.3,75,56.2,83.6,40,2494,46,40.9016
2025-04-09 11:22:19,27.690796,85.31230118,855,10.82209531,29,28,30,28,30,31,83.13834601,56.65606776,75,70.2,83,40,2570,46,42.148
2025-04-09 11:22:20,27.690769,85.31240469,866,11.77352738,29,28,29,28,31,32,82.6,83.2,75,92.55416667,81.6,40,2928,46,48.0192
2025-04-09 11:22:21,27.69073715,85.31252543,877,13.54155638,29,28,28.72737368,28,31,32,81.63641425,99.6,75,96,80.8,40,3249,46,53.2836
2025-04-09 11:22:22,27.69069998,85.3126616,890,14.239,29,28,29,28,31,31,80.76064982,84.38600389,75,58,83.3,40,3363,46,55.1532
2025-04-09 11:22:23,27.69066854,85.31279431,904,13.9360189,29,28,29,28,30,31,83.23551791,1.10455429,75,-3.3,83.4,40,3148,46,51.6272
2025-04-09 11:22:24,27.6906436,85.31291633,917,12.35155137,29,28,29,28,30,31,83.3,41.7,75,57.2,83.4,40,2956,46,48.4784
2025-04-09 11:22:25,27.69061628,85.31303745,930,12.601,29,28,29,28,30,31,83.14217102,40.91085508,75,35.5,83.6,40,2910,46,47.724
2025-04-09 11:22:26,27.69058679,85.31314536,942,12.05707406,29,29,29,28,30,32,83.5,-5.5,75,-5.8,83.6,40,2634,46,43.1976
2025-04-09 11:22:27,27.69055502,85.31323676,953,10.32441995,29,29,29,28,30,32,83.6,10.5,75,31.54462151,83.6,40,2229,46,36.5556
2025-04-09 11:22:28,27.69052639,85.31332312,962,9.776799713,29,28.8678145,30,28,30,32,83.59789006,35.2,75,34.7,82.2,40,2313,46,37.9332
2025-04-09 11:22:29,27.69049246,85.31341962,972,10.53772455,29,29,29,28,30,31.27623542,82.47753402,36.4,75,35,82.2,40,2453,46,40.2292
2025-04-09 11:22:30,27.6904555,85.31351901,982,10.88895836,29,29,29,28,30,31,82.45379061,30.69341849,75,28,82.7,40,2523,46,41.3772
2025-04-09 11:22:31,27.69041551,85.31361834,993,10.99629427,29,29,29,28,30,32,82.7,47.3,75,56,82.7,40,2656,46,43.5584
2025-04-09 11:22:32,27.69037338,85.31372382,1004,11.91118403,29,28,29,28,31,32,82.48381455,54.5,75,50.61134328,82.2,40,2797,46,45.8708
2025-04-09 11:22:33,27.69032822,85.31385385,1027,12.011,29,28,29,28,31,31,82.5939739,32.66912826,75,21.7011893,83.3,40,2787,46,45.7068
2025-04-09 11:22:34,27.69027142,85.31395211,1039,11.796,29,28,29,28,30,31,83.3,0.7,75,-0.5,83.3,40,2634,46,43.1976
2025-04-09 11:22:35,27.69022932,85.31403575,1049,10.44522151,29,29,29,28,30,31,83.3,0.7,75,-0.5,83.4,40,2363,46,38.7532
2025-04-09 11:22:36,27.69018696,85.3141189,1058,9.799005187,29,29,29,28,30,31,83.4,0.6,75,-0.5,83.4,40,2168,46,35.5552
2025-04-09 11:22:37,27.69014745,85.3141926,1067,9.063426583,29,29,29,28,30,32,83.4,0.6,75,-0.3,83.4,40,2069,46,33.9316
2025-04-09 11:22:38,27.69011126,85.31426408,1075,8.482,29,29,29,28,30,32,83.4,0.6,75,-0.3,83.4,40,1972,46,32.3408
